[12:40:46.982] Namespace(root_path='../data/2018LA_Seg_Training Set/', exp='UAMT_unlabel', max_iterations=6000, batch_size=4, labeled_bs=1, width=8, base_lr=0.01, deterministic=1, seed=1337, gpu='0', ema_decay=0.99, consistency_type='mse', consistency=0.001, consistency_rampup=40.0, labels=2)
[12:40:49.428] 2 itertations per epoch
[12:40:53.374] iteration 1 : loss : 0.873231 cons_dist: 0.076990, loss_weight: 0.000007
[12:42:11.711] iteration 41 : loss : 0.412307 cons_dist: 0.013587, loss_weight: 0.000007
[12:42:12.930] iteration 42 : loss : 0.442536 cons_dist: 0.031464, loss_weight: 0.000007
[12:42:15.002] iteration 43 : loss : 0.419384 cons_dist: 0.015734, loss_weight: 0.000007
[12:42:16.211] iteration 44 : loss : 0.451287 cons_dist: 0.053259, loss_weight: 0.000007
[12:42:18.677] iteration 45 : loss : 0.435965 cons_dist: 0.022642, loss_weight: 0.000007
[12:42:19.897] iteration 46 : loss : 0.408796 cons_dist: 0.016101, loss_weight: 0.000007
[12:42:22.793] iteration 47 : loss : 0.436096 cons_dist: 0.013039, loss_weight: 0.000007
[12:42:24.000] iteration 48 : loss : 0.458591 cons_dist: 0.027470, loss_weight: 0.000007
[12:42:26.365] iteration 49 : loss : 0.405868 cons_dist: 0.003841, loss_weight: 0.000007
[12:42:27.596] iteration 50 : loss : 0.464312 cons_dist: 0.020071, loss_weight: 0.000007
[12:42:30.454] iteration 51 : loss : 0.426887 cons_dist: 0.007773, loss_weight: 0.000007
[12:42:31.664] iteration 52 : loss : 0.454968 cons_dist: 0.011488, loss_weight: 0.000007
[12:42:33.992] iteration 53 : loss : 0.380664 cons_dist: 0.015516, loss_weight: 0.000007
[12:42:35.203] iteration 54 : loss : 0.451977 cons_dist: 0.022121, loss_weight: 0.000007
[12:42:37.598] iteration 55 : loss : 0.394078 cons_dist: 0.030170, loss_weight: 0.000007
[12:42:38.809] iteration 56 : loss : 0.432231 cons_dist: 0.003599, loss_weight: 0.000007
[12:42:41.150] iteration 57 : loss : 0.486585 cons_dist: 0.011318, loss_weight: 0.000007
[12:42:42.364] iteration 58 : loss : 0.379174 cons_dist: 0.007223, loss_weight: 0.000007
[12:42:44.509] iteration 59 : loss : 0.474811 cons_dist: 0.006320, loss_weight: 0.000007
[12:42:45.721] iteration 60 : loss : 0.389645 cons_dist: 0.064177, loss_weight: 0.000007
[12:42:47.906] iteration 61 : loss : 0.541585 cons_dist: 0.004763, loss_weight: 0.000007
[12:42:49.121] iteration 62 : loss : 0.382877 cons_dist: 0.063762, loss_weight: 0.000007
[12:42:51.776] iteration 63 : loss : 0.377728 cons_dist: 0.022269, loss_weight: 0.000007
[12:42:52.988] iteration 64 : loss : 0.380070 cons_dist: 0.004297, loss_weight: 0.000007
[12:42:55.643] iteration 65 : loss : 0.397711 cons_dist: 0.022019, loss_weight: 0.000007
[12:42:56.855] iteration 66 : loss : 0.331713 cons_dist: 0.028852, loss_weight: 0.000007
[12:42:59.306] iteration 67 : loss : 0.451190 cons_dist: 0.024993, loss_weight: 0.000007
[12:43:00.523] iteration 68 : loss : 0.472727 cons_dist: 0.020888, loss_weight: 0.000007
[12:43:02.544] iteration 69 : loss : 0.427437 cons_dist: 0.002817, loss_weight: 0.000007
[12:43:03.765] iteration 70 : loss : 0.373835 cons_dist: 0.007465, loss_weight: 0.000007
[12:43:05.763] iteration 71 : loss : 0.497656 cons_dist: 0.002217, loss_weight: 0.000007
[12:43:06.979] iteration 72 : loss : 0.421973 cons_dist: 0.033066, loss_weight: 0.000007
[12:43:09.470] iteration 73 : loss : 0.386638 cons_dist: 0.044647, loss_weight: 0.000007
[12:43:10.686] iteration 74 : loss : 0.517936 cons_dist: 0.011481, loss_weight: 0.000007
[12:43:12.822] iteration 75 : loss : 0.376923 cons_dist: 0.002967, loss_weight: 0.000007
[12:43:14.039] iteration 76 : loss : 0.401310 cons_dist: 0.041793, loss_weight: 0.000007
[12:43:16.510] iteration 77 : loss : 0.435209 cons_dist: 0.023439, loss_weight: 0.000007
[12:43:17.727] iteration 78 : loss : 0.428210 cons_dist: 0.006304, loss_weight: 0.000007
[12:43:20.277] iteration 79 : loss : 0.365093 cons_dist: 0.073123, loss_weight: 0.000007
[12:43:21.507] iteration 80 : loss : 0.407510 cons_dist: 0.011095, loss_weight: 0.000007
[12:43:23.947] iteration 81 : loss : 0.489854 cons_dist: 0.007191, loss_weight: 0.000007
[12:43:25.181] iteration 82 : loss : 0.354014 cons_dist: 0.038122, loss_weight: 0.000007
[12:43:27.605] iteration 83 : loss : 0.436138 cons_dist: 0.013571, loss_weight: 0.000007
[12:43:28.821] iteration 84 : loss : 0.366759 cons_dist: 0.017358, loss_weight: 0.000007
[12:43:30.928] iteration 85 : loss : 0.308456 cons_dist: 0.050722, loss_weight: 0.000007
[12:43:32.148] iteration 86 : loss : 0.355606 cons_dist: 0.008455, loss_weight: 0.000007
[12:43:34.140] iteration 87 : loss : 0.346504 cons_dist: 0.062169, loss_weight: 0.000007
[12:43:35.370] iteration 88 : loss : 0.517378 cons_dist: 0.026522, loss_weight: 0.000007
[12:43:37.671] iteration 89 : loss : 0.436824 cons_dist: 0.009885, loss_weight: 0.000007
[12:43:38.891] iteration 90 : loss : 0.492557 cons_dist: 0.020961, loss_weight: 0.000007
[12:43:41.507] iteration 91 : loss : 0.371501 cons_dist: 0.042021, loss_weight: 0.000007
[12:43:42.730] iteration 92 : loss : 0.687606 cons_dist: 0.025689, loss_weight: 0.000007
[12:43:45.969] iteration 93 : loss : 0.439190 cons_dist: 0.016414, loss_weight: 0.000007
[12:43:47.197] iteration 94 : loss : 0.435593 cons_dist: 0.004615, loss_weight: 0.000007
[12:43:49.477] iteration 95 : loss : 0.447337 cons_dist: 0.007578, loss_weight: 0.000007
[12:43:50.710] iteration 96 : loss : 0.336391 cons_dist: 0.010838, loss_weight: 0.000007
[12:43:52.751] iteration 97 : loss : 0.387320 cons_dist: 0.027513, loss_weight: 0.000007
[12:43:53.983] iteration 98 : loss : 0.407544 cons_dist: 0.049573, loss_weight: 0.000007
[12:43:56.129] iteration 99 : loss : 0.438223 cons_dist: 0.033712, loss_weight: 0.000007
[12:43:57.347] iteration 100 : loss : 0.438426 cons_dist: 0.024173, loss_weight: 0.000007
[12:43:59.937] iteration 101 : loss : 0.419389 cons_dist: 0.008006, loss_weight: 0.000007
[12:44:01.159] iteration 102 : loss : 0.330407 cons_dist: 0.001735, loss_weight: 0.000007
[12:44:03.254] iteration 103 : loss : 0.390261 cons_dist: 0.025110, loss_weight: 0.000007
[12:44:04.474] iteration 104 : loss : 0.518159 cons_dist: 0.023961, loss_weight: 0.000007
[12:44:06.745] iteration 105 : loss : 0.443582 cons_dist: 0.025726, loss_weight: 0.000007
[12:44:07.968] iteration 106 : loss : 0.400083 cons_dist: 0.009806, loss_weight: 0.000007
[12:44:09.965] iteration 107 : loss : 0.413688 cons_dist: 0.024675, loss_weight: 0.000007
[12:44:11.187] iteration 108 : loss : 0.560819 cons_dist: 0.034012, loss_weight: 0.000007
[12:44:13.966] iteration 109 : loss : 0.406593 cons_dist: 0.025000, loss_weight: 0.000007
[12:44:15.187] iteration 110 : loss : 0.388493 cons_dist: 0.004017, loss_weight: 0.000007
[12:44:17.224] iteration 111 : loss : 0.456688 cons_dist: 0.024180, loss_weight: 0.000007
[12:44:18.460] iteration 112 : loss : 0.323163 cons_dist: 0.005548, loss_weight: 0.000007
[12:44:20.728] iteration 113 : loss : 0.413120 cons_dist: 0.004174, loss_weight: 0.000007
[12:44:21.950] iteration 114 : loss : 0.484185 cons_dist: 0.053148, loss_weight: 0.000007
[12:44:24.392] iteration 115 : loss : 0.392967 cons_dist: 0.034632, loss_weight: 0.000007
[12:44:25.616] iteration 116 : loss : 0.355891 cons_dist: 0.011159, loss_weight: 0.000007
[12:44:27.804] iteration 117 : loss : 0.377484 cons_dist: 0.017261, loss_weight: 0.000007
[12:44:29.032] iteration 118 : loss : 0.300645 cons_dist: 0.004724, loss_weight: 0.000007
[12:44:31.599] iteration 119 : loss : 0.330673 cons_dist: 0.004306, loss_weight: 0.000007
[12:44:32.822] iteration 120 : loss : 0.330346 cons_dist: 0.010449, loss_weight: 0.000007
[12:44:35.120] iteration 121 : loss : 0.419396 cons_dist: 0.012079, loss_weight: 0.000007
[12:44:36.356] iteration 122 : loss : 0.355804 cons_dist: 0.011274, loss_weight: 0.000007
[12:44:38.394] iteration 123 : loss : 0.345423 cons_dist: 0.006987, loss_weight: 0.000007
[12:44:39.617] iteration 124 : loss : 0.404154 cons_dist: 0.017981, loss_weight: 0.000007
[12:44:41.867] iteration 125 : loss : 0.293565 cons_dist: 0.008481, loss_weight: 0.000007
[12:44:43.114] iteration 126 : loss : 0.358336 cons_dist: 0.013388, loss_weight: 0.000007
[12:44:45.151] iteration 127 : loss : 0.426113 cons_dist: 0.009145, loss_weight: 0.000007
[12:44:46.379] iteration 128 : loss : 0.481855 cons_dist: 0.012628, loss_weight: 0.000007
[12:44:48.626] iteration 129 : loss : 0.336820 cons_dist: 0.005615, loss_weight: 0.000007
[12:44:49.863] iteration 130 : loss : 0.379174 cons_dist: 0.009582, loss_weight: 0.000007
[12:44:51.968] iteration 131 : loss : 0.260203 cons_dist: 0.005517, loss_weight: 0.000007
[12:44:53.262] iteration 132 : loss : 0.295086 cons_dist: 0.008471, loss_weight: 0.000007
[12:44:55.537] iteration 133 : loss : 0.331051 cons_dist: 0.011369, loss_weight: 0.000007
[12:44:56.764] iteration 134 : loss : 0.298620 cons_dist: 0.007124, loss_weight: 0.000007
[12:44:59.241] iteration 135 : loss : 0.374774 cons_dist: 0.002114, loss_weight: 0.000007
[12:45:00.480] iteration 136 : loss : 0.293871 cons_dist: 0.004661, loss_weight: 0.000007
[12:45:02.583] iteration 137 : loss : 0.314748 cons_dist: 0.013628, loss_weight: 0.000007
[12:45:03.834] iteration 138 : loss : 0.350231 cons_dist: 0.013687, loss_weight: 0.000007
[12:45:06.303] iteration 139 : loss : 0.417820 cons_dist: 0.040449, loss_weight: 0.000007
[12:45:07.531] iteration 140 : loss : 0.445459 cons_dist: 0.003744, loss_weight: 0.000007
[12:45:09.774] iteration 141 : loss : 0.432512 cons_dist: 0.006580, loss_weight: 0.000007
[12:45:11.016] iteration 142 : loss : 0.264452 cons_dist: 0.027313, loss_weight: 0.000007
[12:45:13.118] iteration 143 : loss : 0.314704 cons_dist: 0.053153, loss_weight: 0.000007
[12:45:14.352] iteration 144 : loss : 0.345350 cons_dist: 0.004323, loss_weight: 0.000007
[12:45:16.822] iteration 145 : loss : 0.322993 cons_dist: 0.007690, loss_weight: 0.000007
[12:45:18.051] iteration 146 : loss : 0.358723 cons_dist: 0.029185, loss_weight: 0.000007
[12:45:20.202] iteration 147 : loss : 0.408456 cons_dist: 0.036257, loss_weight: 0.000007
[12:45:21.444] iteration 148 : loss : 0.300239 cons_dist: 0.007895, loss_weight: 0.000007
[12:45:23.582] iteration 149 : loss : 0.425343 cons_dist: 0.031583, loss_weight: 0.000007
[12:45:24.818] iteration 150 : loss : 0.391352 cons_dist: 0.006021, loss_weight: 0.000007
[12:45:27.303] iteration 151 : loss : 0.254113 cons_dist: 0.002883, loss_weight: 0.000009
[12:45:28.529] iteration 152 : loss : 0.285768 cons_dist: 0.008623, loss_weight: 0.000009
[12:45:30.858] iteration 153 : loss : 0.449559 cons_dist: 0.013012, loss_weight: 0.000009
[12:45:32.085] iteration 154 : loss : 0.332074 cons_dist: 0.004220, loss_weight: 0.000009
[12:45:34.298] iteration 155 : loss : 0.320659 cons_dist: 0.029059, loss_weight: 0.000009
[12:45:35.526] iteration 156 : loss : 0.363157 cons_dist: 0.034778, loss_weight: 0.000009
[12:45:37.557] iteration 157 : loss : 0.284549 cons_dist: 0.022494, loss_weight: 0.000009
[12:45:38.797] iteration 158 : loss : 0.303112 cons_dist: 0.002965, loss_weight: 0.000009
[12:45:41.058] iteration 159 : loss : 0.440172 cons_dist: 0.004834, loss_weight: 0.000009
[12:45:42.295] iteration 160 : loss : 0.297191 cons_dist: 0.004040, loss_weight: 0.000009
[12:45:44.329] iteration 161 : loss : 0.286504 cons_dist: 0.006910, loss_weight: 0.000009
[12:45:45.562] iteration 162 : loss : 0.403692 cons_dist: 0.012734, loss_weight: 0.000009
[12:45:48.094] iteration 163 : loss : 0.204015 cons_dist: 0.009291, loss_weight: 0.000009
[12:45:49.399] iteration 164 : loss : 0.440479 cons_dist: 0.007745, loss_weight: 0.000009
[12:45:51.415] iteration 165 : loss : 0.356440 cons_dist: 0.003289, loss_weight: 0.000009
[12:45:52.653] iteration 166 : loss : 0.393662 cons_dist: 0.010537, loss_weight: 0.000009
[12:45:55.301] iteration 167 : loss : 0.263310 cons_dist: 0.028264, loss_weight: 0.000009
[12:45:56.551] iteration 168 : loss : 0.402433 cons_dist: 0.008646, loss_weight: 0.000009
[12:45:58.865] iteration 169 : loss : 0.413554 cons_dist: 0.012926, loss_weight: 0.000009
[12:46:00.096] iteration 170 : loss : 0.276171 cons_dist: 0.022301, loss_weight: 0.000009
[12:46:02.434] iteration 171 : loss : 0.319058 cons_dist: 0.014931, loss_weight: 0.000009
[12:46:03.656] iteration 172 : loss : 0.360707 cons_dist: 0.001520, loss_weight: 0.000009
[12:46:06.173] iteration 173 : loss : 0.413792 cons_dist: 0.007676, loss_weight: 0.000009
[12:46:07.397] iteration 174 : loss : 0.344625 cons_dist: 0.004750, loss_weight: 0.000009
[12:46:10.126] iteration 175 : loss : 0.385415 cons_dist: 0.005254, loss_weight: 0.000009
[12:46:11.365] iteration 176 : loss : 0.431750 cons_dist: 0.005816, loss_weight: 0.000009
[12:46:13.740] iteration 177 : loss : 0.451765 cons_dist: 0.054498, loss_weight: 0.000009
[12:46:14.971] iteration 178 : loss : 0.323815 cons_dist: 0.004016, loss_weight: 0.000009
[12:46:17.168] iteration 179 : loss : 0.245767 cons_dist: 0.022165, loss_weight: 0.000009
[12:46:18.391] iteration 180 : loss : 0.400974 cons_dist: 0.010793, loss_weight: 0.000009
[12:46:20.681] iteration 181 : loss : 0.247064 cons_dist: 0.007973, loss_weight: 0.000009
[12:46:21.921] iteration 182 : loss : 0.414239 cons_dist: 0.004923, loss_weight: 0.000009
[12:46:24.142] iteration 183 : loss : 0.257393 cons_dist: 0.002212, loss_weight: 0.000009
[12:46:25.382] iteration 184 : loss : 0.414876 cons_dist: 0.039474, loss_weight: 0.000009
[12:46:27.638] iteration 185 : loss : 0.244599 cons_dist: 0.056663, loss_weight: 0.000009
[12:46:28.916] iteration 186 : loss : 0.278436 cons_dist: 0.004101, loss_weight: 0.000009
[12:46:31.362] iteration 187 : loss : 0.253590 cons_dist: 0.007400, loss_weight: 0.000009
[12:46:32.598] iteration 188 : loss : 0.227263 cons_dist: 0.005244, loss_weight: 0.000009
[12:46:34.826] iteration 189 : loss : 0.332062 cons_dist: 0.009756, loss_weight: 0.000009
[12:46:36.049] iteration 190 : loss : 0.374020 cons_dist: 0.009574, loss_weight: 0.000009
[12:46:38.155] iteration 191 : loss : 0.218477 cons_dist: 0.014346, loss_weight: 0.000009
[12:46:39.422] iteration 192 : loss : 0.404507 cons_dist: 0.010450, loss_weight: 0.000009
[12:46:41.515] iteration 193 : loss : 0.322293 cons_dist: 0.017780, loss_weight: 0.000009
[12:46:42.753] iteration 194 : loss : 0.288302 cons_dist: 0.015702, loss_weight: 0.000009
[12:46:44.916] iteration 195 : loss : 0.251909 cons_dist: 0.023572, loss_weight: 0.000009
[12:46:46.151] iteration 196 : loss : 0.653797 cons_dist: 0.008614, loss_weight: 0.000009
[12:46:48.190] iteration 197 : loss : 0.239074 cons_dist: 0.027420, loss_weight: 0.000009
[12:46:49.445] iteration 198 : loss : 0.231548 cons_dist: 0.002922, loss_weight: 0.000009
[12:46:51.911] iteration 199 : loss : 0.256804 cons_dist: 0.006132, loss_weight: 0.000009
[12:46:53.155] iteration 200 : loss : 0.219775 cons_dist: 0.017170, loss_weight: 0.000009
[12:46:55.767] iteration 201 : loss : 0.262258 cons_dist: 0.011156, loss_weight: 0.000009
[12:46:56.991] iteration 202 : loss : 0.285320 cons_dist: 0.014699, loss_weight: 0.000009
[12:46:59.135] iteration 203 : loss : 0.203056 cons_dist: 0.004460, loss_weight: 0.000009
[12:47:00.363] iteration 204 : loss : 0.295097 cons_dist: 0.006277, loss_weight: 0.000009
[12:47:02.483] iteration 205 : loss : 0.377056 cons_dist: 0.023189, loss_weight: 0.000009
[12:47:03.718] iteration 206 : loss : 0.345012 cons_dist: 0.013335, loss_weight: 0.000009
[12:47:06.244] iteration 207 : loss : 0.177350 cons_dist: 0.031188, loss_weight: 0.000009
[12:47:07.488] iteration 208 : loss : 0.369335 cons_dist: 0.004550, loss_weight: 0.000009
[12:47:10.072] iteration 209 : loss : 0.303439 cons_dist: 0.031277, loss_weight: 0.000009
[12:47:11.310] iteration 210 : loss : 0.161975 cons_dist: 0.039828, loss_weight: 0.000009
[12:47:13.402] iteration 211 : loss : 0.322190 cons_dist: 0.010844, loss_weight: 0.000009
[12:47:14.629] iteration 212 : loss : 0.263582 cons_dist: 0.005457, loss_weight: 0.000009
[12:47:16.667] iteration 213 : loss : 0.270925 cons_dist: 0.016065, loss_weight: 0.000009
[12:47:17.900] iteration 214 : loss : 0.164835 cons_dist: 0.013081, loss_weight: 0.000009
[12:47:19.997] iteration 215 : loss : 0.144400 cons_dist: 0.016614, loss_weight: 0.000009
[12:47:21.235] iteration 216 : loss : 0.292349 cons_dist: 0.014845, loss_weight: 0.000009
[12:47:23.618] iteration 217 : loss : 0.280169 cons_dist: 0.021688, loss_weight: 0.000009
[12:47:24.898] iteration 218 : loss : 0.170069 cons_dist: 0.014838, loss_weight: 0.000009
[12:47:27.170] iteration 219 : loss : 0.409778 cons_dist: 0.010869, loss_weight: 0.000009
[12:47:28.406] iteration 220 : loss : 0.254119 cons_dist: 0.012774, loss_weight: 0.000009
[12:47:30.732] iteration 221 : loss : 0.211230 cons_dist: 0.012904, loss_weight: 0.000009
[12:47:31.956] iteration 222 : loss : 0.171479 cons_dist: 0.005654, loss_weight: 0.000009
[12:47:34.132] iteration 223 : loss : 0.232528 cons_dist: 0.007527, loss_weight: 0.000009
[12:47:35.372] iteration 224 : loss : 0.241653 cons_dist: 0.011772, loss_weight: 0.000009
[12:47:37.729] iteration 225 : loss : 0.197725 cons_dist: 0.007418, loss_weight: 0.000009
[12:47:38.979] iteration 226 : loss : 0.415690 cons_dist: 0.017892, loss_weight: 0.000009
[12:47:41.127] iteration 227 : loss : 0.221994 cons_dist: 0.015384, loss_weight: 0.000009
[12:47:42.361] iteration 228 : loss : 0.332985 cons_dist: 0.037448, loss_weight: 0.000009
[12:47:45.351] iteration 229 : loss : 0.157018 cons_dist: 0.019841, loss_weight: 0.000009
[12:47:46.607] iteration 230 : loss : 0.224685 cons_dist: 0.006234, loss_weight: 0.000009
[12:47:48.745] iteration 231 : loss : 0.235531 cons_dist: 0.015172, loss_weight: 0.000009
[12:47:49.981] iteration 232 : loss : 0.374305 cons_dist: 0.019938, loss_weight: 0.000009
[12:47:52.078] iteration 233 : loss : 0.266799 cons_dist: 0.009481, loss_weight: 0.000009
[12:47:53.339] iteration 234 : loss : 0.221426 cons_dist: 0.019455, loss_weight: 0.000009
[12:47:55.864] iteration 235 : loss : 0.326184 cons_dist: 0.017657, loss_weight: 0.000009
[12:47:57.090] iteration 236 : loss : 0.361285 cons_dist: 0.013967, loss_weight: 0.000009
[12:47:59.632] iteration 237 : loss : 0.297878 cons_dist: 0.010817, loss_weight: 0.000009
[12:48:00.865] iteration 238 : loss : 0.318235 cons_dist: 0.028072, loss_weight: 0.000009
[12:48:03.016] iteration 239 : loss : 0.186265 cons_dist: 0.024315, loss_weight: 0.000009
[12:48:04.256] iteration 240 : loss : 0.557771 cons_dist: 0.035987, loss_weight: 0.000009
[12:48:06.390] iteration 241 : loss : 0.326851 cons_dist: 0.009392, loss_weight: 0.000009
[12:48:07.658] iteration 242 : loss : 0.224447 cons_dist: 0.025622, loss_weight: 0.000009
[12:48:09.834] iteration 243 : loss : 0.498554 cons_dist: 0.011952, loss_weight: 0.000009
[12:48:11.096] iteration 244 : loss : 0.206642 cons_dist: 0.012486, loss_weight: 0.000009
[12:48:13.199] iteration 245 : loss : 0.312301 cons_dist: 0.015491, loss_weight: 0.000009
[12:48:14.436] iteration 246 : loss : 0.235410 cons_dist: 0.015751, loss_weight: 0.000009
[12:48:16.397] iteration 247 : loss : 0.179082 cons_dist: 0.013175, loss_weight: 0.000009
[12:48:17.732] iteration 248 : loss : 0.408055 cons_dist: 0.011024, loss_weight: 0.000009
[12:48:20.694] iteration 249 : loss : 0.324626 cons_dist: 0.040178, loss_weight: 0.000009
[12:48:21.930] iteration 250 : loss : 0.407704 cons_dist: 0.019794, loss_weight: 0.000009
[12:48:24.532] iteration 251 : loss : 0.229176 cons_dist: 0.016946, loss_weight: 0.000009
[12:48:25.769] iteration 252 : loss : 0.290803 cons_dist: 0.044527, loss_weight: 0.000009
[12:48:27.932] iteration 253 : loss : 0.413195 cons_dist: 0.024542, loss_weight: 0.000009
[12:48:29.174] iteration 254 : loss : 0.297343 cons_dist: 0.040579, loss_weight: 0.000009
[12:48:31.303] iteration 255 : loss : 0.557782 cons_dist: 0.012818, loss_weight: 0.000009
[12:48:32.529] iteration 256 : loss : 0.202171 cons_dist: 0.012723, loss_weight: 0.000009
[12:48:34.750] iteration 257 : loss : 0.182661 cons_dist: 0.009496, loss_weight: 0.000009
[12:48:35.972] iteration 258 : loss : 0.240112 cons_dist: 0.004167, loss_weight: 0.000009
[12:48:37.914] iteration 259 : loss : 0.163656 cons_dist: 0.039274, loss_weight: 0.000009
[12:48:39.187] iteration 260 : loss : 0.541035 cons_dist: 0.017364, loss_weight: 0.000009
[12:48:41.322] iteration 261 : loss : 0.393191 cons_dist: 0.005139, loss_weight: 0.000009
[12:48:42.553] iteration 262 : loss : 0.278825 cons_dist: 0.023874, loss_weight: 0.000009
[12:48:44.633] iteration 263 : loss : 0.245703 cons_dist: 0.014002, loss_weight: 0.000009
[12:48:45.937] iteration 264 : loss : 0.567054 cons_dist: 0.019499, loss_weight: 0.000009
[12:48:48.146] iteration 265 : loss : 0.307323 cons_dist: 0.006300, loss_weight: 0.000009
[12:48:49.465] iteration 266 : loss : 0.309717 cons_dist: 0.013181, loss_weight: 0.000009
[12:48:51.583] iteration 267 : loss : 0.415753 cons_dist: 0.014938, loss_weight: 0.000009
[12:48:52.810] iteration 268 : loss : 0.272248 cons_dist: 0.016468, loss_weight: 0.000009
[12:48:54.908] iteration 269 : loss : 0.272020 cons_dist: 0.014018, loss_weight: 0.000009
[12:48:56.154] iteration 270 : loss : 0.234180 cons_dist: 0.012464, loss_weight: 0.000009
[12:48:58.334] iteration 271 : loss : 0.347575 cons_dist: 0.010522, loss_weight: 0.000009
[12:48:59.561] iteration 272 : loss : 0.422696 cons_dist: 0.004399, loss_weight: 0.000009
[12:49:01.710] iteration 273 : loss : 0.235222 cons_dist: 0.020539, loss_weight: 0.000009
[12:49:02.946] iteration 274 : loss : 0.219424 cons_dist: 0.016746, loss_weight: 0.000009
[12:49:05.054] iteration 275 : loss : 0.254532 cons_dist: 0.019373, loss_weight: 0.000009
[12:49:06.297] iteration 276 : loss : 0.314605 cons_dist: 0.007308, loss_weight: 0.000009
[12:49:08.488] iteration 277 : loss : 0.258931 cons_dist: 0.008434, loss_weight: 0.000009
