[12:43:36.441] Namespace(root_path='../data/2018LA_Seg_Training Set/', exp='Mismatch_unlabel', max_iterations=6000, batch_size=4, width=8, labeled_bs=1, base_lr=0.01, deterministic=1, seed=1337, gpu='0', consistency_type='mse', consistency=0.1, consistency_rampup=40.0, labels=2, threshold=0.0)
[12:44:26.132] 2 itertations per epoch
[12:44:37.073] iteration 1 : loss : 0.779350 cons_dist: 0.368513, loss_weight: 0.000674
[12:45:23.408] iteration 26 : loss : 0.438609 cons_dist: 0.356141, loss_weight: 0.000674
[12:45:25.641] iteration 27 : loss : 0.412021 cons_dist: 0.423468, loss_weight: 0.000674
[12:45:27.082] iteration 28 : loss : 0.264242 cons_dist: 0.274379, loss_weight: 0.000674
[12:45:29.508] iteration 29 : loss : 0.416714 cons_dist: 0.532408, loss_weight: 0.000674
[12:45:30.952] iteration 30 : loss : 0.282603 cons_dist: 0.240434, loss_weight: 0.000674
[12:45:33.353] iteration 31 : loss : 0.391800 cons_dist: 0.533938, loss_weight: 0.000674
[12:45:34.797] iteration 32 : loss : 0.261784 cons_dist: 0.204163, loss_weight: 0.000674
[12:45:36.933] iteration 33 : loss : 0.259245 cons_dist: 0.215549, loss_weight: 0.000674
[12:45:38.378] iteration 34 : loss : 0.358540 cons_dist: 0.469132, loss_weight: 0.000674
[12:45:40.571] iteration 35 : loss : 0.241028 cons_dist: 0.270836, loss_weight: 0.000674
[12:45:42.014] iteration 36 : loss : 0.336409 cons_dist: 0.462705, loss_weight: 0.000674
[12:45:44.263] iteration 37 : loss : 0.362651 cons_dist: 0.391675, loss_weight: 0.000674
[12:45:45.707] iteration 38 : loss : 0.269094 cons_dist: 0.159887, loss_weight: 0.000674
[12:45:48.149] iteration 39 : loss : 0.272800 cons_dist: 0.217771, loss_weight: 0.000674
[12:45:49.594] iteration 40 : loss : 0.321578 cons_dist: 0.403666, loss_weight: 0.000674
[12:45:51.707] iteration 41 : loss : 0.281099 cons_dist: 0.392344, loss_weight: 0.000674
[12:45:53.152] iteration 42 : loss : 0.242398 cons_dist: 0.193026, loss_weight: 0.000674
[12:45:55.435] iteration 43 : loss : 0.244781 cons_dist: 0.367768, loss_weight: 0.000674
[12:45:56.878] iteration 44 : loss : 0.225838 cons_dist: 0.253808, loss_weight: 0.000674
[12:45:59.506] iteration 45 : loss : 0.262345 cons_dist: 0.386400, loss_weight: 0.000674
[12:46:00.950] iteration 46 : loss : 0.207719 cons_dist: 0.351604, loss_weight: 0.000674
[12:46:03.209] iteration 47 : loss : 0.197675 cons_dist: 0.381374, loss_weight: 0.000674
[12:46:04.654] iteration 48 : loss : 0.196650 cons_dist: 0.383963, loss_weight: 0.000674
[12:46:06.929] iteration 49 : loss : 0.292658 cons_dist: 0.214004, loss_weight: 0.000674
[12:46:08.374] iteration 50 : loss : 0.394279 cons_dist: 0.405340, loss_weight: 0.000674
[12:46:10.801] iteration 51 : loss : 0.331749 cons_dist: 0.534018, loss_weight: 0.000674
[12:46:12.247] iteration 52 : loss : 0.289169 cons_dist: 0.183369, loss_weight: 0.000674
[12:46:14.625] iteration 53 : loss : 0.352948 cons_dist: 0.394868, loss_weight: 0.000674
[12:46:16.068] iteration 54 : loss : 0.198448 cons_dist: 0.153781, loss_weight: 0.000674
[12:46:18.452] iteration 55 : loss : 0.256809 cons_dist: 0.180659, loss_weight: 0.000674
[12:46:19.897] iteration 56 : loss : 0.301452 cons_dist: 0.623877, loss_weight: 0.000674
[12:46:22.262] iteration 57 : loss : 0.228942 cons_dist: 0.129664, loss_weight: 0.000674
[12:46:23.709] iteration 58 : loss : 0.316242 cons_dist: 0.491922, loss_weight: 0.000674
[12:46:25.852] iteration 59 : loss : 0.335219 cons_dist: 0.457905, loss_weight: 0.000674
[12:46:27.299] iteration 60 : loss : 0.181204 cons_dist: 0.159737, loss_weight: 0.000674
[12:46:29.712] iteration 61 : loss : 0.283221 cons_dist: 0.549661, loss_weight: 0.000674
[12:46:31.155] iteration 62 : loss : 0.172646 cons_dist: 0.120683, loss_weight: 0.000674
[12:46:33.568] iteration 63 : loss : 0.280968 cons_dist: 0.367755, loss_weight: 0.000674
[12:46:35.012] iteration 64 : loss : 0.219524 cons_dist: 0.224388, loss_weight: 0.000674
[12:46:37.120] iteration 65 : loss : 0.288074 cons_dist: 0.475801, loss_weight: 0.000674
[12:46:38.568] iteration 66 : loss : 0.167430 cons_dist: 0.153998, loss_weight: 0.000674
[12:46:41.041] iteration 67 : loss : 0.277295 cons_dist: 0.305334, loss_weight: 0.000674
[12:46:42.487] iteration 68 : loss : 0.238005 cons_dist: 0.236739, loss_weight: 0.000674
[12:46:44.659] iteration 69 : loss : 0.218075 cons_dist: 0.156540, loss_weight: 0.000674
[12:46:46.106] iteration 70 : loss : 0.286400 cons_dist: 0.346428, loss_weight: 0.000674
[12:46:48.229] iteration 71 : loss : 0.218601 cons_dist: 0.146201, loss_weight: 0.000674
[12:46:49.674] iteration 72 : loss : 0.236265 cons_dist: 0.316522, loss_weight: 0.000674
[12:46:51.984] iteration 73 : loss : 0.229453 cons_dist: 0.293736, loss_weight: 0.000674
[12:46:53.431] iteration 74 : loss : 0.172342 cons_dist: 0.206859, loss_weight: 0.000674
[12:46:55.777] iteration 75 : loss : 0.194032 cons_dist: 0.334310, loss_weight: 0.000674
[12:46:57.225] iteration 76 : loss : 0.178341 cons_dist: 0.261352, loss_weight: 0.000674
[12:46:59.504] iteration 77 : loss : 0.451394 cons_dist: 0.367666, loss_weight: 0.000674
[12:47:00.950] iteration 78 : loss : 0.173507 cons_dist: 0.250863, loss_weight: 0.000674
[12:47:03.232] iteration 79 : loss : 0.252666 cons_dist: 0.403092, loss_weight: 0.000674
[12:47:04.679] iteration 80 : loss : 0.222324 cons_dist: 0.227018, loss_weight: 0.000674
[12:47:06.824] iteration 81 : loss : 0.222733 cons_dist: 0.206438, loss_weight: 0.000674
[12:47:08.274] iteration 82 : loss : 0.235771 cons_dist: 0.329622, loss_weight: 0.000674
[12:47:10.380] iteration 83 : loss : 0.224635 cons_dist: 0.318553, loss_weight: 0.000674
[12:47:11.831] iteration 84 : loss : 0.265761 cons_dist: 0.188434, loss_weight: 0.000674
[12:47:14.168] iteration 85 : loss : 0.283587 cons_dist: 0.280847, loss_weight: 0.000674
[12:47:15.617] iteration 86 : loss : 0.224976 cons_dist: 0.138210, loss_weight: 0.000674
[12:47:17.664] iteration 87 : loss : 0.187917 cons_dist: 0.131588, loss_weight: 0.000674
[12:47:19.111] iteration 88 : loss : 0.341928 cons_dist: 0.454626, loss_weight: 0.000674
[12:47:21.246] iteration 89 : loss : 0.272465 cons_dist: 0.415842, loss_weight: 0.000674
[12:47:22.700] iteration 90 : loss : 0.179045 cons_dist: 0.295226, loss_weight: 0.000674
[12:47:25.115] iteration 91 : loss : 0.222063 cons_dist: 0.334011, loss_weight: 0.000674
[12:47:26.564] iteration 92 : loss : 0.446443 cons_dist: 0.448965, loss_weight: 0.000674
[12:47:28.681] iteration 93 : loss : 0.268808 cons_dist: 0.414218, loss_weight: 0.000674
[12:47:30.131] iteration 94 : loss : 0.160292 cons_dist: 0.205988, loss_weight: 0.000674
[12:47:32.614] iteration 95 : loss : 0.159769 cons_dist: 0.218694, loss_weight: 0.000674
[12:47:34.059] iteration 96 : loss : 0.251151 cons_dist: 0.403048, loss_weight: 0.000674
[12:47:36.116] iteration 97 : loss : 0.330022 cons_dist: 0.353708, loss_weight: 0.000674
[12:47:37.568] iteration 98 : loss : 0.148414 cons_dist: 0.189861, loss_weight: 0.000674
[12:47:39.814] iteration 99 : loss : 0.171686 cons_dist: 0.223124, loss_weight: 0.000674
[12:47:41.262] iteration 100 : loss : 0.349613 cons_dist: 0.413042, loss_weight: 0.000674
[12:47:43.782] iteration 101 : loss : 0.163540 cons_dist: 0.198174, loss_weight: 0.000674
[12:47:45.227] iteration 102 : loss : 0.233606 cons_dist: 0.326281, loss_weight: 0.000674
[12:47:47.387] iteration 103 : loss : 0.258053 cons_dist: 0.293715, loss_weight: 0.000674
[12:47:48.836] iteration 104 : loss : 0.239558 cons_dist: 0.235210, loss_weight: 0.000674
[12:47:51.064] iteration 105 : loss : 0.245286 cons_dist: 0.314607, loss_weight: 0.000674
[12:47:52.515] iteration 106 : loss : 0.156473 cons_dist: 0.230296, loss_weight: 0.000674
[12:47:54.913] iteration 107 : loss : 0.175795 cons_dist: 0.238611, loss_weight: 0.000674
[12:47:56.362] iteration 108 : loss : 0.181722 cons_dist: 0.337705, loss_weight: 0.000674
[12:47:58.540] iteration 109 : loss : 0.180445 cons_dist: 0.325618, loss_weight: 0.000674
[12:47:59.996] iteration 110 : loss : 0.160636 cons_dist: 0.178445, loss_weight: 0.000674
[12:48:02.470] iteration 111 : loss : 0.145358 cons_dist: 0.173275, loss_weight: 0.000674
[12:48:03.917] iteration 112 : loss : 0.184111 cons_dist: 0.289728, loss_weight: 0.000674
[12:48:06.248] iteration 113 : loss : 0.289561 cons_dist: 0.240841, loss_weight: 0.000674
[12:48:07.693] iteration 114 : loss : 0.149136 cons_dist: 0.145910, loss_weight: 0.000674
[12:48:09.986] iteration 115 : loss : 0.159857 cons_dist: 0.162103, loss_weight: 0.000674
[12:48:11.437] iteration 116 : loss : 0.205725 cons_dist: 0.231414, loss_weight: 0.000674
[12:48:13.727] iteration 117 : loss : 0.323503 cons_dist: 0.328220, loss_weight: 0.000674
[12:48:15.175] iteration 118 : loss : 0.208017 cons_dist: 0.185719, loss_weight: 0.000674
[12:48:17.339] iteration 119 : loss : 0.228303 cons_dist: 0.275631, loss_weight: 0.000674
[12:48:18.790] iteration 120 : loss : 0.165241 cons_dist: 0.196103, loss_weight: 0.000674
[12:48:21.177] iteration 121 : loss : 0.288532 cons_dist: 0.277738, loss_weight: 0.000674
[12:48:22.626] iteration 122 : loss : 0.156069 cons_dist: 0.201081, loss_weight: 0.000674
[12:48:24.841] iteration 123 : loss : 0.196493 cons_dist: 0.258538, loss_weight: 0.000674
[12:48:26.291] iteration 124 : loss : 0.174608 cons_dist: 0.177908, loss_weight: 0.000674
[12:48:28.679] iteration 125 : loss : 0.148133 cons_dist: 0.190249, loss_weight: 0.000674
[12:48:30.129] iteration 126 : loss : 0.214341 cons_dist: 0.301678, loss_weight: 0.000674
[12:48:32.671] iteration 127 : loss : 0.173761 cons_dist: 0.180528, loss_weight: 0.000674
[12:48:34.116] iteration 128 : loss : 0.282965 cons_dist: 0.286182, loss_weight: 0.000674
[12:48:36.354] iteration 129 : loss : 0.200857 cons_dist: 0.254290, loss_weight: 0.000674
[12:48:37.801] iteration 130 : loss : 0.183720 cons_dist: 0.164743, loss_weight: 0.000674
[12:48:40.017] iteration 131 : loss : 0.358416 cons_dist: 0.438210, loss_weight: 0.000674
[12:48:41.468] iteration 132 : loss : 0.183232 cons_dist: 0.378444, loss_weight: 0.000674
[12:48:43.550] iteration 133 : loss : 0.252972 cons_dist: 0.480508, loss_weight: 0.000674
[12:48:45.003] iteration 134 : loss : 0.209406 cons_dist: 0.443656, loss_weight: 0.000674
[12:48:47.818] iteration 135 : loss : 0.581053 cons_dist: 0.373988, loss_weight: 0.000674
[12:48:49.261] iteration 136 : loss : 0.313505 cons_dist: 0.287213, loss_weight: 0.000674
[12:48:51.515] iteration 137 : loss : 0.192298 cons_dist: 0.596915, loss_weight: 0.000674
[12:48:52.965] iteration 138 : loss : 0.354491 cons_dist: 0.655896, loss_weight: 0.000674
[12:48:55.248] iteration 139 : loss : 0.253508 cons_dist: 0.848523, loss_weight: 0.000674
[12:48:56.702] iteration 140 : loss : 0.383625 cons_dist: 0.593059, loss_weight: 0.000674
[12:48:58.897] iteration 141 : loss : 0.164131 cons_dist: 0.930511, loss_weight: 0.000674
[12:49:00.344] iteration 142 : loss : 0.286694 cons_dist: 0.716831, loss_weight: 0.000674
[12:49:03.086] iteration 143 : loss : 0.379726 cons_dist: 0.794632, loss_weight: 0.000674
[12:49:04.531] iteration 144 : loss : 0.312555 cons_dist: 0.585746, loss_weight: 0.000674
[12:49:07.035] iteration 145 : loss : 0.288340 cons_dist: 0.737831, loss_weight: 0.000674
[12:49:08.482] iteration 146 : loss : 0.245485 cons_dist: 0.537030, loss_weight: 0.000674
[12:49:11.123] iteration 147 : loss : 0.248734 cons_dist: 0.408686, loss_weight: 0.000674
[12:49:12.570] iteration 148 : loss : 0.187140 cons_dist: 0.316831, loss_weight: 0.000674
[12:49:14.843] iteration 149 : loss : 0.227441 cons_dist: 0.263471, loss_weight: 0.000674
[12:49:16.289] iteration 150 : loss : 0.215379 cons_dist: 0.544341, loss_weight: 0.000674
[12:49:19.220] iteration 151 : loss : 0.248908 cons_dist: 0.584630, loss_weight: 0.000862
[12:49:20.665] iteration 152 : loss : 0.231275 cons_dist: 0.551226, loss_weight: 0.000862
[12:49:23.171] iteration 153 : loss : 0.196008 cons_dist: 0.555041, loss_weight: 0.000862
[12:49:24.616] iteration 154 : loss : 0.258393 cons_dist: 0.264387, loss_weight: 0.000862
[12:49:26.868] iteration 155 : loss : 0.202263 cons_dist: 0.441995, loss_weight: 0.000862
[12:49:28.316] iteration 156 : loss : 0.406476 cons_dist: 0.423647, loss_weight: 0.000862
[12:49:30.602] iteration 157 : loss : 0.371193 cons_dist: 0.225802, loss_weight: 0.000862
[12:49:32.050] iteration 158 : loss : 0.362567 cons_dist: 0.231818, loss_weight: 0.000862
[12:49:34.458] iteration 159 : loss : 0.219670 cons_dist: 0.429006, loss_weight: 0.000862
[12:49:35.907] iteration 160 : loss : 0.251738 cons_dist: 0.286827, loss_weight: 0.000862
[12:49:38.308] iteration 161 : loss : 0.222241 cons_dist: 0.220691, loss_weight: 0.000862
[12:49:39.755] iteration 162 : loss : 0.261191 cons_dist: 0.352149, loss_weight: 0.000862
[12:49:42.551] iteration 163 : loss : 0.250822 cons_dist: 0.376229, loss_weight: 0.000862
[12:49:43.997] iteration 164 : loss : 0.205798 cons_dist: 0.371440, loss_weight: 0.000862
[12:49:46.539] iteration 165 : loss : 0.209719 cons_dist: 0.323154, loss_weight: 0.000862
[12:49:47.985] iteration 166 : loss : 0.261924 cons_dist: 0.338489, loss_weight: 0.000862
[12:49:50.090] iteration 167 : loss : 0.253331 cons_dist: 0.339395, loss_weight: 0.000862
[12:49:51.538] iteration 168 : loss : 0.288460 cons_dist: 0.365117, loss_weight: 0.000862
[12:49:53.760] iteration 169 : loss : 0.215989 cons_dist: 0.368541, loss_weight: 0.000862
[12:49:55.209] iteration 170 : loss : 0.264491 cons_dist: 0.364634, loss_weight: 0.000862
[12:49:57.544] iteration 171 : loss : 0.219719 cons_dist: 0.239898, loss_weight: 0.000862
[12:49:58.994] iteration 172 : loss : 0.218336 cons_dist: 0.363536, loss_weight: 0.000862
[12:50:01.290] iteration 173 : loss : 0.186324 cons_dist: 0.336532, loss_weight: 0.000862
[12:50:02.743] iteration 174 : loss : 0.193638 cons_dist: 0.389656, loss_weight: 0.000862
[12:50:04.876] iteration 175 : loss : 0.228118 cons_dist: 0.289977, loss_weight: 0.000862
[12:50:06.333] iteration 176 : loss : 0.290505 cons_dist: 0.395067, loss_weight: 0.000862
[12:50:08.550] iteration 177 : loss : 0.206807 cons_dist: 0.321969, loss_weight: 0.000862
[12:50:10.005] iteration 178 : loss : 0.168162 cons_dist: 0.318865, loss_weight: 0.000862
[12:50:12.263] iteration 179 : loss : 0.196912 cons_dist: 0.297522, loss_weight: 0.000862
[12:50:13.720] iteration 180 : loss : 0.180396 cons_dist: 0.227665, loss_weight: 0.000862
[12:50:16.409] iteration 181 : loss : 0.239345 cons_dist: 0.261701, loss_weight: 0.000862
[12:50:17.856] iteration 182 : loss : 0.183420 cons_dist: 0.333287, loss_weight: 0.000862
[12:50:20.412] iteration 183 : loss : 0.290462 cons_dist: 0.347215, loss_weight: 0.000862
[12:50:21.858] iteration 184 : loss : 0.215795 cons_dist: 0.304899, loss_weight: 0.000862
[12:50:24.114] iteration 185 : loss : 0.157087 cons_dist: 0.254392, loss_weight: 0.000862
[12:50:25.566] iteration 186 : loss : 0.201202 cons_dist: 0.297485, loss_weight: 0.000862
[12:50:28.016] iteration 187 : loss : 0.263036 cons_dist: 0.247303, loss_weight: 0.000862
[12:50:29.465] iteration 188 : loss : 0.167375 cons_dist: 0.277400, loss_weight: 0.000862
[12:50:31.617] iteration 189 : loss : 0.222699 cons_dist: 0.301489, loss_weight: 0.000862
[12:50:33.074] iteration 190 : loss : 0.163070 cons_dist: 0.223977, loss_weight: 0.000862
[12:50:35.506] iteration 191 : loss : 0.391207 cons_dist: 0.252847, loss_weight: 0.000862
[12:50:36.955] iteration 192 : loss : 0.200103 cons_dist: 0.217337, loss_weight: 0.000862
[12:50:39.277] iteration 193 : loss : 0.173468 cons_dist: 0.172151, loss_weight: 0.000862
[12:50:40.730] iteration 194 : loss : 0.190371 cons_dist: 0.188157, loss_weight: 0.000862
[12:50:42.908] iteration 195 : loss : 0.196521 cons_dist: 0.152128, loss_weight: 0.000862
[12:50:44.361] iteration 196 : loss : 0.289660 cons_dist: 0.173290, loss_weight: 0.000862
[12:50:46.602] iteration 197 : loss : 0.198581 cons_dist: 0.216667, loss_weight: 0.000862
[12:50:48.055] iteration 198 : loss : 0.260419 cons_dist: 0.160571, loss_weight: 0.000862
[12:50:50.322] iteration 199 : loss : 0.206126 cons_dist: 0.209341, loss_weight: 0.000862
[12:50:51.777] iteration 200 : loss : 0.337492 cons_dist: 0.169497, loss_weight: 0.000862
[12:50:54.429] iteration 201 : loss : 0.224953 cons_dist: 0.344697, loss_weight: 0.000862
[12:50:55.881] iteration 202 : loss : 0.264000 cons_dist: 0.362682, loss_weight: 0.000862
[12:50:58.348] iteration 203 : loss : 0.361437 cons_dist: 0.269949, loss_weight: 0.000862
[12:50:59.801] iteration 204 : loss : 0.205038 cons_dist: 0.437647, loss_weight: 0.000862
[12:51:02.168] iteration 205 : loss : 0.240930 cons_dist: 0.346731, loss_weight: 0.000862
[12:51:03.615] iteration 206 : loss : 0.223078 cons_dist: 0.398757, loss_weight: 0.000862
[12:51:06.076] iteration 207 : loss : 0.321718 cons_dist: 0.254114, loss_weight: 0.000862
[12:51:07.527] iteration 208 : loss : 0.178586 cons_dist: 0.378609, loss_weight: 0.000862
[12:51:09.800] iteration 209 : loss : 0.232147 cons_dist: 0.395889, loss_weight: 0.000862
[12:51:11.255] iteration 210 : loss : 0.191272 cons_dist: 0.222790, loss_weight: 0.000862
[12:51:13.482] iteration 211 : loss : 0.202154 cons_dist: 0.270337, loss_weight: 0.000862
[12:51:14.936] iteration 212 : loss : 0.184298 cons_dist: 0.326548, loss_weight: 0.000862
[12:51:17.090] iteration 213 : loss : 0.257401 cons_dist: 0.348454, loss_weight: 0.000862
[12:51:18.545] iteration 214 : loss : 0.166459 cons_dist: 0.316111, loss_weight: 0.000862
[12:51:20.800] iteration 215 : loss : 0.253366 cons_dist: 0.354367, loss_weight: 0.000862
[12:51:22.252] iteration 216 : loss : 0.158646 cons_dist: 0.266459, loss_weight: 0.000862
[12:51:24.647] iteration 217 : loss : 0.245790 cons_dist: 0.412417, loss_weight: 0.000862
[12:51:26.098] iteration 218 : loss : 0.225727 cons_dist: 0.340533, loss_weight: 0.000862
[12:51:28.425] iteration 219 : loss : 0.252272 cons_dist: 0.394705, loss_weight: 0.000862
[12:51:29.875] iteration 220 : loss : 0.297627 cons_dist: 0.375756, loss_weight: 0.000862
[12:51:32.280] iteration 221 : loss : 0.172935 cons_dist: 0.400992, loss_weight: 0.000862
[12:51:33.729] iteration 222 : loss : 0.175731 cons_dist: 0.389992, loss_weight: 0.000862
[12:51:35.979] iteration 223 : loss : 0.223942 cons_dist: 0.407852, loss_weight: 0.000862
[12:51:37.429] iteration 224 : loss : 0.205291 cons_dist: 0.338475, loss_weight: 0.000862
[12:51:39.702] iteration 225 : loss : 0.156469 cons_dist: 0.377792, loss_weight: 0.000862
[12:51:41.155] iteration 226 : loss : 0.214715 cons_dist: 0.402537, loss_weight: 0.000862
[12:51:43.384] iteration 227 : loss : 0.226861 cons_dist: 0.346227, loss_weight: 0.000862
[12:51:44.840] iteration 228 : loss : 0.217942 cons_dist: 0.316326, loss_weight: 0.000862
[12:51:47.014] iteration 229 : loss : 0.216341 cons_dist: 0.216546, loss_weight: 0.000862
[12:51:48.465] iteration 230 : loss : 0.179534 cons_dist: 0.251932, loss_weight: 0.000862
[12:51:51.159] iteration 231 : loss : 0.158266 cons_dist: 0.330871, loss_weight: 0.000862
[12:51:52.603] iteration 232 : loss : 0.148633 cons_dist: 0.284463, loss_weight: 0.000862
[12:51:54.954] iteration 233 : loss : 0.189101 cons_dist: 0.275433, loss_weight: 0.000862
[12:51:56.403] iteration 234 : loss : 0.165058 cons_dist: 0.333953, loss_weight: 0.000862
[12:51:58.681] iteration 235 : loss : 0.172722 cons_dist: 0.323035, loss_weight: 0.000862
[12:52:00.133] iteration 236 : loss : 0.234697 cons_dist: 0.357842, loss_weight: 0.000862
[12:52:02.247] iteration 237 : loss : 0.197703 cons_dist: 0.244953, loss_weight: 0.000862
[12:52:03.699] iteration 238 : loss : 0.137880 cons_dist: 0.321074, loss_weight: 0.000862
[12:52:06.367] iteration 239 : loss : 0.181671 cons_dist: 0.281776, loss_weight: 0.000862
[12:52:07.811] iteration 240 : loss : 0.228279 cons_dist: 0.366378, loss_weight: 0.000862
[12:52:09.989] iteration 241 : loss : 0.157223 cons_dist: 0.299946, loss_weight: 0.000862
[12:52:11.440] iteration 242 : loss : 0.171219 cons_dist: 0.322776, loss_weight: 0.000862
[12:52:13.799] iteration 243 : loss : 0.218757 cons_dist: 0.237033, loss_weight: 0.000862
[12:52:15.249] iteration 244 : loss : 0.180981 cons_dist: 0.278286, loss_weight: 0.000862
[12:52:17.856] iteration 245 : loss : 0.188620 cons_dist: 0.205363, loss_weight: 0.000862
[12:52:19.300] iteration 246 : loss : 0.178905 cons_dist: 0.268174, loss_weight: 0.000862
[12:52:21.704] iteration 247 : loss : 0.163312 cons_dist: 0.288014, loss_weight: 0.000862
[12:52:23.152] iteration 248 : loss : 0.148729 cons_dist: 0.275684, loss_weight: 0.000862
[12:52:25.414] iteration 249 : loss : 0.149382 cons_dist: 0.299916, loss_weight: 0.000862
[12:52:26.861] iteration 250 : loss : 0.160285 cons_dist: 0.209300, loss_weight: 0.000862
[12:52:29.535] iteration 251 : loss : 0.153512 cons_dist: 0.232607, loss_weight: 0.000862
[12:52:30.980] iteration 252 : loss : 0.246038 cons_dist: 0.269421, loss_weight: 0.000862
[12:52:33.503] iteration 253 : loss : 0.155905 cons_dist: 0.249268, loss_weight: 0.000862
[12:52:34.948] iteration 254 : loss : 0.166091 cons_dist: 0.294234, loss_weight: 0.000862
[12:52:37.159] iteration 255 : loss : 0.136984 cons_dist: 0.244639, loss_weight: 0.000862
[12:52:38.623] iteration 256 : loss : 0.173646 cons_dist: 0.192187, loss_weight: 0.000862
[12:52:41.040] iteration 257 : loss : 0.139177 cons_dist: 0.229568, loss_weight: 0.000862
[12:52:42.488] iteration 258 : loss : 0.143696 cons_dist: 0.278911, loss_weight: 0.000862
[12:52:44.743] iteration 259 : loss : 0.113119 cons_dist: 0.204161, loss_weight: 0.000862
[12:52:46.194] iteration 260 : loss : 0.185410 cons_dist: 0.280942, loss_weight: 0.000862
[12:52:48.927] iteration 261 : loss : 0.154918 cons_dist: 0.257441, loss_weight: 0.000862
[12:52:50.371] iteration 262 : loss : 0.148211 cons_dist: 0.248111, loss_weight: 0.000862
[12:52:52.869] iteration 263 : loss : 0.133477 cons_dist: 0.265588, loss_weight: 0.000862
[12:52:54.314] iteration 264 : loss : 0.170406 cons_dist: 0.269707, loss_weight: 0.000862
[12:52:56.685] iteration 265 : loss : 0.139445 cons_dist: 0.211365, loss_weight: 0.000862
[12:52:58.130] iteration 266 : loss : 0.155328 cons_dist: 0.319296, loss_weight: 0.000862
[12:53:00.447] iteration 267 : loss : 0.113369 cons_dist: 0.246674, loss_weight: 0.000862
[12:53:01.896] iteration 268 : loss : 0.185467 cons_dist: 0.276576, loss_weight: 0.000862
[12:53:04.438] iteration 269 : loss : 0.153844 cons_dist: 0.237971, loss_weight: 0.000862
[12:53:05.883] iteration 270 : loss : 0.111718 cons_dist: 0.223513, loss_weight: 0.000862
[12:53:08.991] iteration 271 : loss : 0.162540 cons_dist: 0.206328, loss_weight: 0.000862
[12:53:10.435] iteration 272 : loss : 0.129155 cons_dist: 0.293806, loss_weight: 0.000862
[12:53:13.058] iteration 273 : loss : 0.152389 cons_dist: 0.205866, loss_weight: 0.000862
[12:53:14.502] iteration 274 : loss : 0.146673 cons_dist: 0.283346, loss_weight: 0.000862
[12:53:17.104] iteration 275 : loss : 0.121991 cons_dist: 0.240758, loss_weight: 0.000862
[12:53:18.547] iteration 276 : loss : 0.145845 cons_dist: 0.213358, loss_weight: 0.000862
[12:53:23.070] iteration 277 : loss : 0.131653 cons_dist: 0.290893, loss_weight: 0.000862
